,answered,rank
204711,36,0.5177092653901229
199722,144,0.2865993193676212
199725,144,0.2865993193676212
200178,144,0.3910362058406856
91965,148,0.39519503222577107
200175,108,0.3159581042260851
200180,72,0.4989452880485103
200189,72,0.33537375549842957
202344,36,0.5012174478188284
202177,36,0.4986023692423316
202178,36,0.4986023692423316
202179,36,0.4986023692423316
202180,36,0.4986023692423316
202181,36,0.4986023692423316
202182,36,0.4986023692423316
202356,432,0.3322254865937072
202357,504,0.36354003718521366
202358,360,0.35105426062269224
202359,36,0.5016013492222802
202360,36,0.5016013492222802
23002,144,0.43847368965264844
202472,144,0.43847368965264844
202473,108,0.4638835703817118
202474,108,0.43771923285637115
202475,72,0.440316043583484
202476,108,0.43771923285637115
183305,405,0.4593413557650248
204422,369,0.45374860738167005
204423,36,0.49827766315418326
204298,72,0.371852627445029
204299,72,0.371852627445029
204301,36,0.5008341826450834
204302,72,0.371852627445029
204303,72,0.371852627445029
204304,72,0.371852627445029
181221,72,0.39923440801887455
169030,72,0.39923440801887455
204356,108,0.2845923302133898
204361,108,0.2845923302133898
204363,108,0.2845923302133898
204364,36,0.4965006789856722
131112,107,0.302326180475837
202355,36,0.47752228060991553
202427,251,0.24364597372052038
203444,36,0.46984219702650803
201605,72,0.3825169980174172
201606,108,0.32306186898270967
201607,108,0.32306186898270967
203124,72,0.39680819884461016
203126,72,0.39680819884461016
203127,72,0.39680819884461016
204378,144,0.39468892909897973
204379,144,0.39468892909897973
204380,144,0.39468892909897973
204381,36,0.48246597978503436
204382,144,0.39468892909897973
204383,144,0.39468892909897973
204694,36,0.4821289105368756
155279,36,0.4517087649081682
155281,36,0.4517087649081682
155283,36,0.4517087649081682
155284,36,0.4517087649081682
180171,36,0.4496964207410071
180172,36,0.4496964207410071
180173,36,0.4496964207410071
180174,36,0.4496964207410071
202220,72,0.42677221008462446
202221,72,0.38380061709671887
202222,36,0.45869215780351835
201542,36,0.44511960861180666
201543,36,0.44511960861180666
201544,36,0.44511960861180666
201545,36,0.44511960861180666
178653,144,0.42603485368361566
202447,144,0.42603485368361566
125198,144,0.41017161732478985
146553,297,0.386103881068843
204342,180,0.3652633799447465
204111,36,0.4556870805678807
204112,36,0.4556870805678807
204113,36,0.4556870805678807
204114,36,0.4556870805678807
204115,36,0.4556870805678807
202140,36,0.42768803513642906
186977,108,0.3958342805846937
204607,36,0.46838009696469435
204608,108,0.3958342805846937
202229,108,0.2898697285600875
202230,36,0.4386888162190549
202231,72,0.32723449204242305
202232,144,0.2702358486489946
202233,72,0.32144041341519536
202234,72,0.3318100553908273
155422,72,0.32760282920511996
202370,36,0.42591274852720706
202371,72,0.32760282920511996
202372,216,0.26138014351016725
202373,36,0.42591274852720706
202374,72,0.32760282920511996
202379,36,0.44836797344303725
202380,36,0.44836797344303725
202381,36,0.44836797344303725
202382,36,0.44836797344303725
202405,36,0.44836797344303725
202407,36,0.41271485759566107
202408,288,0.20618620788110129
202433,36,0.41750786619947794
157785,216,0.4350636339159748
202477,216,0.4350636339159748
202479,216,0.4350636339159748
204424,36,0.42591274852720706
204426,36,0.42591274852720706
204428,36,0.42591274852720706
204431,36,0.42591274852720706
204433,36,0.42591274852720706
204384,153,0.36846701422966127
204385,72,0.3428664909092628
204386,108,0.37858620673432386
204388,117,0.3834840186845186
204389,36,0.42800313902618015
204100,72,0.3867899517486222
204101,36,0.43731144625871565
204102,36,0.43731144625871565
204103,36,0.43731144625871565
204104,72,0.3867899517486222
204105,36,0.43731144625871565
204116,72,0.3052396313651034
204137,72,0.3052396313651034
204138,72,0.3052396313651034
204139,72,0.3052396313651034
204140,72,0.3052396313651034
204141,72,0.3052396313651034
204151,108,0.30916912081701986
204152,108,0.30916912081701986
204153,108,0.30916912081701986
204154,108,0.30916912081701986
204155,108,0.30916912081701986
204156,72,0.3517754176791827
202141,108,0.3685649572615029
202142,144,0.3307433168215654
181639,198,0.29583215184210027
201610,216,0.26624647245489536
201611,144,0.24319641958299656
201612,108,0.22628391146110116
201613,108,0.22628391146110116
201828,36,0.3951109636753244
201829,72,0.42001057517953977
201830,72,0.42001057517953977
201831,72,0.42001057517953977
202143,72,0.25964115036918506
202144,72,0.25964115036918506
202145,72,0.25964115036918506
202146,72,0.25964115036918506
202147,72,0.25964115036918506
202148,72,0.25964115036918506
202469,72,0.30501223214562995
202470,72,0.30501223214562995
202471,36,0.3965817402894251
203375,36,0.3974264285048609
203376,36,0.3974264285048609
203377,36,0.3974264285048609
203378,36,0.3974264285048609
203379,36,0.3974264285048609
203380,36,0.3974264285048609
203381,36,0.3974264285048609
203382,36,0.3974264285048609
203383,72,0.2711349952378618
203384,72,0.2711349952378618
203385,72,0.2711349952378618
203386,72,0.2711349952378618
203387,72,0.2711349952378618
203388,72,0.2711349952378618
203865,108,0.19052433972912974
203866,108,0.19052433972912974
203867,108,0.19052433972912974
203868,72,0.23402973856779602
204620,144,0.31725358437407125
204621,36,0.3961381470498169
204622,36,0.3961381470498169
204623,72,0.2420268993390293
204624,36,0.3961381470498169
204625,108,0.4366868189449588
204691,180,0.38214420434415736
204692,252,0.36100159237047186
204693,180,0.3934796489353237
107609,144,0.4404437990747736
204695,144,0.4404437990747736
204696,180,0.3458680952550122
204697,180,0.3458680952550122
200739,36,0.3825963539846114
200740,36,0.3799851129646543
202223,108,0.36008462586153583
202224,36,0.385091494720047
202225,36,0.385091494720047
201832,36,0.3690812888243201
204157,36,0.3925103676831044
204158,36,0.3925103676831044
204160,36,0.3925103676831044
204164,36,0.3925103676831044
204166,36,0.3925103676831044
183897,180,0.25893776631975507
204703,144,0.28571417869993526
204698,216,0.2625980344355698
204699,180,0.29703035833281755
204700,180,0.2491642089173985
204701,36,0.36950493781373767
204702,180,0.25175357843519625
163161,72,0.20589144830811756
201518,36,0.34868230075725165
201519,36,0.34868230075725165
201520,36,0.34868230075725165
201521,36,0.34868230075725165
202197,72,0.34251326109043473
202198,36,0.34896536296429237
202199,36,0.34896536296429237
202200,36,0.34896536296429237
202361,252,0.2285140938591605
202367,72,0.2586547155827193
202369,72,0.2586547155827193
204360,108,0.346725948552752
204362,36,0.34365500288759565
204365,36,0.34365500288759565
204366,36,0.34365500288759565
204367,108,0.346725948552752
204368,108,0.346725948552752
204350,180,0.19681203840993647
204351,72,0.21566595008786038
204352,72,0.21566595008786038
204353,180,0.19681203840993647
204354,180,0.19681203840993647
204355,36,0.35299600982396423
204343,117,0.3112557278529475
204344,72,0.31431097837549393
204345,36,0.346579379128265
204346,36,0.346579379128265
204347,117,0.3112557278529475
204348,72,0.31431097837549393
178652,324,0.4501045545009825
204425,189,0.2611917141328671
204427,36,0.33688963131272875
204430,36,0.33688963131272875
204106,72,0.2418465319748622
204107,108,0.29198065458337297
204108,72,0.2418465319748622
204109,108,0.29198065458337297
204110,108,0.29198065458337297
204187,72,0.32196584070237816
204188,72,0.32196584070237816
204189,72,0.32196584070237816
204626,36,0.34028226940933903
204627,36,0.34028226940933903
204628,36,0.34028226940933903
202419,108,0.22919848094385
176726,36,0.3491544333247851
176730,72,0.24280403825811742
204631,215,0.15881923267796041
178251,36,0.3263671072020845
178252,36,0.3263671072020845
178253,36,0.3263671072020845
178254,36,0.3263671072020845
178255,36,0.3263671072020845
202252,36,0.3263671072020845
202354,36,0.31748058117490247
202406,252,0.15291899685987181
201533,36,0.3307741680672563
201534,36,0.3307741680672563
201535,36,0.3307741680672563
201536,72,0.19571893392648637
201825,144,0.3613868013477648
201826,72,0.30821445483722293
201827,108,0.3544539405403707
201841,72,0.30821445483722293
202013,72,0.39282058939792974
202850,36,0.3234270439191596
202183,108,0.19694989153397638
202184,36,0.3205643589040399
202185,36,0.3205643589040399
202186,36,0.3205643589040399
202187,36,0.3205643589040399
202188,36,0.3205643589040399
202191,36,0.3196858388669474
202192,36,0.3196858388669474
202193,36,0.3196858388669474
202194,36,0.3196858388669474
202195,36,0.3196858388669474
202196,36,0.3196858388669474
182507,144,0.22982996860139449
203482,180,0.2018839188883761
203483,36,0.3405099121818936
203484,36,0.3405099121818936
204439,144,0.2353509655307207
204440,36,0.32655339775495684
204441,36,0.32655339775495684
204442,108,0.16819108010927644
204443,36,0.32655339775495684
170982,72,0.24586023763045783
204403,36,0.3164180321071359
204404,144,0.22239521066592197
204405,153,0.27651875336764453
204406,144,0.22239521066592197
204407,144,0.22239521066592197
204416,180,0.220043524179425
204418,153,0.3419767925502377
204419,36,0.3179090097805622
204420,36,0.3179090097805622
204421,36,0.3179090097805622
209330,216,0.2363256332413795
165689,252,0.336106795573423
178546,324,0.3202518314828793
204014,288,0.334330521033884
204017,324,0.3202518314828793
204020,72,0.24537705856911032
204021,36,0.3165872202331776
204000,36,0.31375327275497383
204001,36,0.31375327275497383
204002,36,0.31375327275497383
204003,36,0.31375327275497383
204004,36,0.31375327275497383
204167,108,0.36349536350419875
204168,108,0.36349536350419875
204169,36,0.32744231468124657
204170,108,0.36349536350419875
204171,36,0.32744231468124657
204186,36,0.3303408253651004
202157,144,0.21329036836488008
202158,144,0.21329036836488008
202159,144,0.21329036836488008
202160,144,0.21329036836488008
202161,144,0.21329036836488008
202162,144,0.21329036836488008
202207,144,0.33518540092129195
202208,144,0.33518540092129195
202209,144,0.33518540092129195
202210,108,0.29782841300363566
202211,108,0.3413682887229916
202463,72,0.22094762034283294
202464,72,0.22094762034283294
202465,36,0.3004348727159055
202466,72,0.22094762034283294
202468,36,0.3004348727159055
203389,144,0.22250434719973552
203390,144,0.22250434719973552
203391,144,0.22250434719973552
203392,108,0.23620286339782695
203393,72,0.2361906257402112
203394,72,0.25423219021542903
204444,72,0.27231343885893056
204445,36,0.31599569529874433
204446,36,0.31599569529874433
204447,261,0.31400879085698397
204449,36,0.31599569529874433
204372,216,0.2177853851303198
204377,180,0.22777351293459647
204390,288,0.24083926385871746
204391,180,0.22620008233259642
204401,216,0.15208370974871835
204402,144,0.2733702142496971
178533,144,0.4007217156515322
178538,144,0.4007217156515322
204332,36,0.29199215036616394
204334,108,0.40886231636750453
204335,108,0.3492469957027437
204339,72,0.3433893774736353
4298,36,0.30354266949873104
204305,36,0.30354266949873104
204306,36,0.30354266949873104
204307,36,0.30354266949873104
204192,36,0.2967759372539327
204193,36,0.2967759372539327
204197,36,0.2967759372539327
204199,36,0.2967759372539327
204201,36,0.2967759372539327
204615,36,0.2979802548370025
204616,36,0.2979802548370025
204617,36,0.2979802548370025
204618,36,0.2979802548370025
204619,36,0.2979802548370025
204704,72,0.292382914864336
204705,72,0.292382914864336
204706,36,0.29154835465887596
204707,72,0.292382914864336
170411,36,0.26814898529711134
179514,36,0.26814898529711134
202163,36,0.26814898529711134
202164,36,0.26814898529711134
202165,36,0.26814898529711134
202166,36,0.26814898529711134
202235,36,0.2654438427463492
202236,36,0.2654438427463492
202237,36,0.2654438427463492
202238,36,0.2654438427463492
202239,36,0.2654438427463492
202240,36,0.2654438427463492
202436,144,0.233254489978094
202437,108,0.23614619598553485
202438,36,0.27168215608205243
202439,72,0.25304926302515346
202440,144,0.233254489978094
202441,36,0.27168215608205243
203395,36,0.27444767344504223
203396,36,0.27444767344504223
203397,36,0.27444767344504223
203398,36,0.27444767344504223
203399,36,0.27444767344504223
203400,36,0.27444767344504223
203401,36,0.27444767344504223
203402,36,0.27444767344504223
203403,36,0.27168215608205243
203404,36,0.27168215608205243
203405,36,0.27168215608205243
203406,36,0.27168215608205243
203407,36,0.27168215608205243
203408,36,0.27168215608205243
203409,36,0.27168215608205243
203428,36,0.27168215608205243
203410,36,0.2652568150193299
203411,36,0.2652568150193299
203412,36,0.2652568150193299
203413,36,0.2652568150193299
203414,36,0.2652568150193299
203415,108,0.253718171493101
203416,36,0.2652568150193299
204065,36,0.27878641290709116
204066,36,0.27878641290709116
204067,36,0.27878641290709116
201546,36,0.25075094807125986
201547,36,0.25075094807125986
201548,36,0.25075094807125986
201549,36,0.25075094807125986
201550,36,0.25075094807125986
201551,36,0.25075094807125986
202214,144,0.14981130157442285
202215,36,0.250710527577945
202216,108,0.15049918808699947
202217,36,0.250710527577945
202218,36,0.250710527577945
202219,36,0.250710527577945
202149,144,0.29694547915451486
202150,144,0.29694547915451486
202375,36,0.24600768668204126
202376,36,0.24600768668204126
202377,36,0.24600768668204126
202378,36,0.24600768668204126
202480,108,0.2506432419960521
202481,108,0.2506432419960521
202482,108,0.2506432419960521
202483,144,0.2514947410690486
203417,36,0.2532135560792145
203418,36,0.2532135560792145
203419,36,0.2532135560792145
203420,36,0.2532135560792145
203421,36,0.2532135560792145
203422,36,0.2431459392875121
203423,36,0.2431459392875121
203424,144,0.20975519839071582
203425,36,0.2431459392875121
203426,144,0.20975519839071582
203427,36,0.2431459392875121
158444,144,0.1755649785959647
203859,144,0.30426730188518497
203860,180,0.2707823334438048
204327,72,0.15801770728805462
204328,36,0.25022707180429576
204329,36,0.25022707180429576
204330,36,0.25022707180429576
202226,108,0.17382158767457073
202227,144,0.1651431183341801
202228,108,0.17382158767457073
178223,144,0.3251715579280428
202212,36,0.2239158894196685
202213,36,0.2239158894196685
201565,36,0.22147773742437424
201566,36,0.22147773742437424
201567,36,0.22147773742437424
201568,36,0.22147773742437424
201569,36,0.22147773742437424
201570,36,0.22147773742437424
202151,108,0.20205132707643553
202152,108,0.20205132707643553
202153,108,0.20205132707643553
202154,108,0.20205132707643553
202155,108,0.20205132707643553
202453,108,0.2675823221404692
202454,72,0.2942948570969609
202456,108,0.2675823221404692
202458,108,0.2675823221404692
202460,72,0.2942948570969609
202461,108,0.2675823221404692
202462,108,0.2675823221404692
204369,36,0.22031115431050455
204370,36,0.22031115431050455
204373,36,0.22031115431050455
204374,36,0.22031115431050455
204375,36,0.22031115431050455
204068,36,0.22488719863016665
204070,36,0.22488719863016665
204071,36,0.22488719863016665
204073,153,0.1955425306096565
204076,36,0.22488719863016665
204142,36,0.22219576824750661
204143,36,0.22219576824750661
204144,36,0.22219576824750661
204145,36,0.22219576824750661
204209,36,0.22219576824750661
204215,72,0.17389224950654011
204308,72,0.15438520201660078
204318,36,0.2183831613951453
204319,36,0.2183831613951453
